,0
285,2612.7739500189546
286,635.1000000000003
287,236.50000000000006
288,74.78628871079978
289,9.999999999999998
290,9.999999999999998
291,74.78628871079978
292,10.654406956674745
293,9.999999999999998
294,176.18628871079983
295,932.6544069566751
296,777.0000000000003
297,1415.7862887107997
298,885.6544069566751
299,299.99999999999994
300,1039.7862887108
301,270.65440695667473
302,756.1250000000003
303,357.1862887107999
304,241.65440695667473
305,1409.5000000000005
306,1871.0406956674747
307,1416.0
308,764.4000000000003
309,1947.1406956674748
310,768.9999999999998
311,9.999999999999998
312,75.54299843755828
313,9.999999999999998
314,9.999999999999998
315,75.54299843755828
316,10.662050489268264
317,9.999999999999998
318,317.94299843755823
319,728.2620504892684
320,639.0
321,727.5429984375586
322,270.66205048926815
323,1840.0
324,550.5429984375584
325,697.7070504892685
326,541.2750000000002
327,665.5429984375586
328,260.06205048926824
329,530.4999999999998
330,2610.205048926826
331,981.3
332,782.5
333,2661.605048926827
334,1401.4999999999998
335,227.80000000000004
336,76.32966073186965
337,9.999999999999998
338,9.999999999999998
339,76.32966073186965
340,10.669996573049186
341,9.999999999999998
342,122.6296607318697
343,868.1699965730495
344,676.7
345,1083.3296607318703
346,931.5699965730494
347,900.8100000000002
348,381.9146607318697
349,255.06999657304914
350,414.9999999999999
351,681.9296607318698
352,331.6699965730494
353,870.0
354,3054.2996573049195
355,748.0
356,748.3
357,2362.8996573049185
358,422.90000000000015
359,40.0
360,69.95182365064164
361,9.999999999999998
362,9.999999999999998
363,69.95182365064164
364,10.605573976269106
365,9.999999999999998
366,676.3518236506414
367,571.4055739762694
368,898.7000000000003
369,946.9518236506412
370,270.60557397626906
371,1119.0
372,322.1518236506416
373,241.20557397626908
374,239.99999999999997
375,1774.9518236506415
376,458.60557397626894
377,1036.9999999999995
378,1889.5573976269106
379,652.5
380,740.6000000000004
381,1819.557397626911
382,742.8999999999997
383,117.99999999999996
384,70.70705517551042
385,9.999999999999998
386,9.999999999999998
387,70.70705517551042
388,10.613202577530409
389,9.999999999999998
390,141.50705517551043
391,1213.5132025775306
392,842.5
393,745.7070551755102
394,801.3132025775308
395,570.0000000000001
396,630.7070551755103
397,270.6132025775304
398,270.67499999999995
399,878.1070551755101
400,642.6132025775304
401,1150.0000000000005
402,1003.8202577530406
403,2065.0
404,770.4000000000003
405,2443.02025775304
406,702.6000000000001
407,39.999999999999986
408,78.8669880090606
409,9.999999999999998
410,9.999999999999998
411,78.8669880090606
412,10.695626141505663
413,9.999999999999998
414,344.56698800906054
415,902.695626141506
416,1462.4
417,585.3669880090606
418,270.6956261415056
419,720.0000000000002
420,413.8669880090607
421,270.6956261415056
422,1080.0000000000002
423,1343.866988009061
424,199.49562614150562
425,1253.17
426,1600.4026141505665
427,716.0
428,731.4000000000001
429,2578.662614150566
430,737.8
431,199.00000000000006
432,79.77104181925492
433,9.999999999999998
434,9.999999999999998
435,79.77104181925492
436,10.70475799817429
437,9.999999999999998
438,142.07104181925484
439,946.6047579981744
440,881.0
441,634.7710418192548
442,331.80475799817435
443,840.0000000000003
444,339.77104181925483
445,585.7047579981745
446,290.43499999999995
447,702.1710418192547
448,461.1047579981744
449,879.9999999999998
450,2078.175799817429
451,855.4000000000001
452,753.9000000000003
453,2000.6757998174298
454,1025.2999999999995
455,16.000000000000004
456,73.12838869330305
457,9.999999999999998
458,9.999999999999998
459,73.12838869330305
460,10.637660491851545
461,9.999999999999998
462,329.42838869330296
463,1290.4376604918516
464,1047.0000000000002
465,585.1283886933032
466,270.63766049185153
467,885.0000000000002
468,333.68338869330285
469,398.63766049185153
470,1470.0
471,698.1283886933032
472,458.4376604918515
473,1088.0000000000005
474,1506.2660491851543
475,662.0
476,745.5000000000003
477,1544.7660491851548
478,953.0000000000003
479,155.40000000000003
480,73.98658229088988
481,9.999999999999998
482,9.999999999999998
483,73.98658229088988
484,10.646329114049392
485,9.999999999999998
486,396.9865822908898
487,336.9463291140494
488,1280.0
489,634.1865822908899
490,270.6463291140493
491,1035.33
492,334.07658229088986
493,270.6463291140493
494,241.79999999999998
495,409.78658229088984
496,773.6463291140492
497,2501.0
498,1259.632911404939
499,1106.1000000000001
500,741.3000000000004
501,1987.632911404939
502,1132.2999999999993
503,161.50000000000006
504,74.8698995443822
505,9.999999999999998
506,9.999999999999998
507,74.8698995443822
508,10.655251510549313
509,9.999999999999998
510,509.8698995443822
511,929.4552515105493
512,1728.7999999999997
513,403.86989954438206
514,271.46525151054914
515,1005.0150000000003
516,334.86989954438206
517,270.6552515105493
518,269.99999999999994
519,664.8698995443824
520,345.6552515105493
521,772.6999999999998
522,2160.5251510549306
523,1414.8
524,793.7
525,2114.2251510549318
526,1671.4999999999995
527,16.0
528,75.77807870781439
529,9.999999999999998
530,9.999999999999998
531,75.77807870781439
532,10.66442503745267
533,9.999999999999998
534,472.67807870781445
535,544.464425037453
536,714.0
537,488.9180787078144
538,675.6644250374529
539,850.0000000000003
540,1100.7780787078145
541,446.6644250374528
542,269.99999999999994
543,555.7780787078143
544,315.8644250374525
545,1018.0000000000002
546,1884.7425037452672
547,1151.6
548,728.1999999999999
549,1998.542503745267
550,1133.4999999999993
551,9.999999999999998
552,84.71615274827218
553,9.999999999999998
554,9.999999999999998
555,84.71615274827218
556,10.75470861361891
557,9.999999999999998
558,285.1161527482722
559,1009.9547086136189
560,1039.2000000000003
561,416.7161527482722
562,270.75470861361885
563,640.2
564,314.7161527482723
565,240.7547086136189
566,509.9999999999999
567,1095.9011527482721
568,659.8747086136188
569,907.0000000000001
570,1168.8708613618912
571,1785.1999999999996
572,747.6
573,2341.070861361892
574,890.4999999999998
575,302.50000000000017
576,77.6679390247767
577,9.999999999999998
578,9.999999999999998
579,77.6679390247767
580,10.683514535603805
581,9.999999999999998
582,269.46793902477674
583,1068.683514535604
584,702.2000000000003
585,975.6679390247768
586,869.6835145356042
587,630.0000000000002
588,667.6679390247768
589,254.78351453560376
590,239.99999999999997
591,649.4929390247767
592,413.98351453560394
593,814.0000000000002
594,1254.9514535603807
595,1477.9
596,762.7000000000002
597,1840.0514535603804
598,1618.999999999999
599,175.00000000000006
600,86.88694739253745
601,9.999999999999998
602,9.999999999999998
603,86.88694739253745
604,10.776635832247852
605,9.999999999999998
606,708.8869473925374
607,1173.1766358322477
608,770.0
609,692.0869473925375
610,1065.776635832248
611,915.0000000000002
612,346.8869473925374
613,271.3316358322478
614,685.0000000000002
615,645.8869473925375
616,359.876635832248
617,1119.9999999999995
618,1981.6635832247857
619,716.0
620,738.4999999999999
621,2152.663583224786
622,976.7999999999997
623,221.50000000000006
624,82.44008031741001
625,9.999999999999998
626,9.999999999999998
627,82.44008031741001
628,10.731717983004142
629,9.999999999999998
630,440.94008031741
631,1240.9317179830045
632,576.5000000000002
633,706.4400803174103
634,1028.6417179830044
635,975.0000000000002
636,567.4400803174099
637,254.8317179830041
638,239.99999999999997
639,696.2400803174103
640,696.731717983004
641,1578.9999999999993
642,941.1717983004144
643,1624.9999999999998
644,761.6000000000004
645,2192.7717983004145
646,1079.4999999999993
647,272.50000000000017
648,80.68223089277069
649,9.999999999999998
650,9.999999999999998
651,80.68223089277069
652,10.713961928209805
653,9.999999999999998
654,552.6822308927706
655,453.4139619282097
656,1038.5
657,634.2822308927705
658,270.71396192820976
659,1310.0
660,630.6822308927703
661,270.71396192820976
662,500.0
663,804.8822308927706
664,1457.7139619282102
665,393.60000000000014
666,1913.3411928209812
667,1653.6
668,741.3000000000004
669,2249.996192820981
670,636.8000000000001
671,80.49999999999996
672,84.60302511390267
673,9.999999999999998
674,9.999999999999998
675,84.60302511390267
676,10.753565910241441
677,9.999999999999998
678,384.60302511390285
679,347.25356591024143
680,805.6000000000001
681,747.6030251139027
682,790.7535659102414
683,1169.1000000000001
684,844.6030251139023
685,270.7535659102414
686,257.99999999999994
687,783.5180251139027
688,435.75356591024126
689,1067.7999999999993
690,599.3565910241441
691,1402.2000000000003
692,747.6000000000004
693,2151.7565910241437
694,589.0
695,71.49999999999996
696,82.80795311975638
697,9.999999999999998
698,9.999999999999998
699,82.80795311975638
700,10.735433869896529
701,9.999999999999998
702,421.80795311975635
703,1069.0354338698965
704,852.0
705,542.0729531197563
706,751.8454338698969
707,975.0000000000003
708,717.8079531197563
709,585.735433869897
710,683.3
711,244.8079531197564
712,304.7354338698966
713,1215.9999999999993
714,1311.5433869896535
715,1336.3999999999996
716,757.4000000000003
717,2127.5433869896524
718,588.5000000000002
719,11.0
720,86.86092745627266
721,9.999999999999998
722,9.999999999999998
723,86.86092745627266
724,10.776373004608814
725,9.999999999999998
726,698.2609274562726
727,568.176373004609
728,1212.0
729,1222.0609274562726
730,350.7763730046088
731,585.0000000000002
732,586.8609274562727
733,270.7763730046088
734,1251.0000000000005
735,816.8609274562725
736,307.976373004609
737,1304.4999999999995
738,1609.497300460881
739,1235.83
740,744.1000000000004
741,2685.4373004608815
742,1044.9999999999993
743,78.99999999999994
744,85.02370745002693
745,9.999999999999998
746,9.999999999999998
747,85.02370745002693
748,10.75781522676795
749,9.999999999999998
750,563.4237074500272
751,695.7578152267679
752,780.0
753,1582.7237074500267
754,430.75781522676806
755,675.0000000000002
756,630.6837074500268
757,271.55281522676785
758,269.99999999999994
759,372.02370745002673
760,693.7578152267679
761,1195.0000000000007
762,1149.481522676795
763,1619.8
764,758.1000000000004
765,1850.9815226767944
766,1341.3999999999992
767,65.49999999999996
768,86.16453007885025
769,9.999999999999998
770,9.999999999999998
771,86.16453007885025
772,10.769338687665154
773,9.999999999999998
774,86.16453007885025
775,912.6693386876652
776,627.2000000000003
777,987.1645300788505
778,270.76933868766514
779,900.0000000000003
780,346.16453007885025
781,975.7693386876656
782,585.9900000000005
783,359.9645300788503
784,740.7693386876651
785,495.8000000000002
786,2836.933868766516
787,1180.2
788,741.3000000000004
789,2251.2338687665147
790,605.6999999999998
791,9.999999999999998
792,96.60609190780741
793,9.999999999999998
794,9.999999999999998
795,96.60609190780741
796,10.87480900916977
797,9.999999999999998
798,550.2060919078076
799,980.97480900917
800,1220.0
801,613.6060919078075
802,270.87480900916967
803,1005.0000000000002
804,356.60609190780735
805,270.87480900916967
806,375.75
807,794.4060919078072
808,190.87480900916978
809,1057.5999999999995
810,2002.4809009169776
811,1717.9999999999995
812,767.9000000000003
813,2359.080900916978
814,1320.0999999999995
815,9.999999999999998
816,97.93162124568133
817,9.999999999999998
818,9.999999999999998
819,97.93162124568133
820,10.888198194400822
821,9.999999999999998
822,314.9316212456814
823,1548.288198194401
824,602.7
825,630.1316212456811
826,438.88819819440096
827,885.0000000000003
828,357.9316212456814
829,270.88819819440073
830,270.4499999999998
831,743.0966212456809
832,402.48819819440064
833,1209.4999999999995
834,2212.319819440082
835,1666.3
836,757.4000000000003
837,2046.1198194400822
838,888.4000000000001
839,229.00000000000006
840,92.90329256762811
841,9.999999999999998
842,9.999999999999998
843,92.90329256762811
844,10.837406995632605
845,9.999999999999998
846,627.9032925676281
847,700.7374069956327
848,700.0
849,666.7032925676282
850,860.912406995633
851,691.2900000000002
852,456.9032925676281
853,525.8374069956329
854,257.99999999999994
855,772.9032925676281
856,1070.0374069956324
857,892.0
858,2054.240699563261
859,1060.8000000000002
860,743.3
861,1864.2406995632605
862,719.4999999999999
863,9.999999999999998
864,100.65223523503965
865,9.999999999999998
866,9.999999999999998
867,100.65223523503965
868,10.915679143788278
869,9.999999999999998
870,351.0522352350396
871,902.9156791437886
872,900.0000000000003
873,493.6522352350394
874,885.9156791437886
875,840.0000000000003
876,954.6522352350397
877,541.8156791437887
878,765.3000000000004
879,429.4522352350396
880,370.91567914378817
881,982.0
882,1361.567914378828
883,1234.0
884,745.3000000000002
885,2700.967914378827
886,648.4
887,347.50000000000017
888,92.1843872409672
889,9.999999999999998
890,9.999999999999998
891,92.1843872409672
892,10.830145325666333
893,9.999999999999998
894,516.6843872409671
895,630.4301453256664
896,700.0
897,1853.2843872409674
898,270.8301453256663
899,841.0950000000004
900,432.1843872409671
901,630.8301453256665
902,269.99999999999994
903,767.1843872409675
904,683.8301453256668
905,921.5999999999999
906,1692.3145325666337
907,838.2
908,735.7000000000003
909,2172.9145325666336
910,1089.3000000000002
911,154.20000000000005
912,103.46289118871186
913,9.999999999999998
914,9.999999999999998
915,103.46289118871186
916,10.944069607966785
917,9.999999999999998
918,691.1628911887117
919,287.34406960796673
920,971.5
921,595.4628911887118
922,311.24406960796676
923,1310.0
924,363.46289118871175
925,525.9440696079666
926,1284.8000000000006
927,402.86289118871184
928,376.94406960796687
929,1237.3049999999996
930,1251.0069607966782
931,1421.0
932,737.1000000000004
933,1772.506960796679
934,323.00000000000017
935,51.999999999999986
936,98.12230882771698
937,9.999999999999998
938,9.999999999999998
939,98.12230882771698
940,10.8901243315931
941,9.999999999999998
942,130.822308827717
943,1152.190124331593
944,828.0
945,683.422308827717
946,270.89012433159303
947,2314.9999999999986
948,354.22230882771714
949,240.89012433159309
950,240.58499999999992
951,463.15230882771715
952,1048.6901243315929
953,1623.9999999999995
954,1742.3124331593106
955,667.3
956,738.3
957,1876.1124331593098
958,385.00000000000017
959,120.99999999999997
960,106.36025792141983
961,9.999999999999998
962,9.999999999999998
963,106.36025792141983
964,10.9733359386002
965,9.999999999999998
966,513.5602579214199
967,923.9733359386003
968,919.2000000000003
969,564.6752579214199
970,271.7833359386001
971,750.0000000000003
972,366.3602579214199
973,270.97333593860014
974,248.39999999999998
975,559.0602579214197
976,660.9733359386003
977,1321.9999999999995
978,2782.73359386002
979,626.4000000000001
980,752.5000000000002
981,2712.733593860021
982,849.9999999999998
983,259.00000000000017
984,107.84038862300605
985,9.999999999999998
986,9.999999999999998
987,107.84038862300605
988,10.988286753767738
989,9.999999999999998
990,239.94038862300602
991,738.988286753768
992,1199.5
993,769.8403886230064
994,315.98828675376774
995,1155.0
996,1072.840388623006
997,315.98828675376774
998,269.99999999999994
999,374.0403886230059
1000,690.9882867537677
1001,944.5
1002,2175.4686753767733
1003,649.7999999999997
1004,773.4
1005,2186.528675376774
1006,1404.4999999999998
1007,9.999999999999998
1008,98.69723346285576
1009,9.999999999999998
1010,9.999999999999998
1011,98.69723346285576
1012,10.895931651139957
1013,9.999999999999998
1014,784.9972334628557
1015,900.9959316511399
1016,615.5000000000003
1017,364.6972334628557
1018,1486.49593165114
1019,1100.0
1020,358.6972334628557
1021,422.8959316511399
1022,269.99999999999994
1023,779.4972334628558
1024,535.8959316511398
1025,1124.5000000000005
1026,1918.2931651139957
1027,689.9000000000001
1028,719.1000000000001
1029,1558.0931651139963
1030,1315.099999999999
1031,54.999999999999986
1032,100.05477844040558
1033,9.999999999999998
1034,9.999999999999998
1035,100.05477844040558
1036,10.909644226670764
1037,9.999999999999998
1038,566.3547784404058
1039,752.1096442266708
1040,700.0
1041,431.35477844040565
1042,270.9096442266707
1043,1080.0000000000002
1044,710.2047784404057
1045,272.0196442266707
1046,269.99999999999994
1047,533.8547784404058
1048,690.9096442266707
1049,887.0000000000002
1050,1371.4644226670766
1051,2265.2000000000016
1052,766.0000000000002
1053,2507.1644226670765
1054,882.4000000000001
1055,88.89999999999995
1056,112.40128920531347
1057,9.999999999999998
1058,9.999999999999998
1059,112.40128920531347
1060,11.034356456619328
1061,9.999999999999998
1062,237.70128920531346
1063,869.1343564566196
1064,570.0000000000003
1065,608.4012892053137
1066,661.0343564566197
1067,787.5
1068,1152.4012892053133
1069,593.0343564566193
1070,720.05
1071,352.41628920531366
1072,260.0343564566193
1073,752.5
1074,2575.5356456619324
1075,636.0000000000001
1076,756.5000000000001
1077,2084.5356456619324
1078,698.3000000000001
1079,217.00000000000006
1080,102.82165823027142
1081,9.999999999999998
1082,9.999999999999998
1083,102.82165823027142
1084,10.937592507376479
1085,9.999999999999998
1086,225.92165823027142
1087,1003.2375925073767
1088,754.0000000000003
1089,581.8216582302714
1090,1335.9375925073764
1091,875.0000000000002
1092,572.8216582302715
1093,270.9375925073764
1094,269.99999999999994
1095,404.62165823027135
1096,800.9375925073765
1097,1285.2549999999999
1098,1130.9942507376481
1099,1487.1999999999994
1100,742.7000000000003
1101,2336.759250737649
1102,1448.7999999999993
1103,66.99999999999996
1104,107.99938008264715
1105,9.999999999999998
1106,9.999999999999998
1107,107.99938008264715
1108,10.989892728107545
1109,9.999999999999998
1110,551.2993800826473
1111,676.5898927281078
1112,570.0000000000003
1113,1367.999380082647
1114,270.9898927281075
1115,1305.9000000000005
1116,710.9993800826471
1117,240.98989272810752
1118,239.99999999999997
1119,664.7993800826472
1120,160.98989272810752
1121,1068.9999999999995
1122,2001.4392728107553
1123,681.0350000000001
1124,751.1000000000004
1125,1958.9892728107548
1126,676.0999999999997
1127,9.999999999999998
1128,109.48104390612293
1129,9.999999999999998
1130,9.999999999999998
1131,109.48104390612293
1132,11.004859029354776
1133,9.999999999999998
1134,174.48104390612295
1135,1185.404859029355
1136,581.7000000000002
1137,652.4810439061227
1138,947.0048590293547
1139,855.6000000000003
1140,624.4810439061232
1141,271.00485902935475
1142,270.8549999999999
1143,1542.8810439061226
1144,186.50485902935478
1145,1227.0000000000005
1146,2224.085902935478
1147,625.8999999999999
1148,741.3000000000004
1149,1943.1859029354778
1150,1594.9999999999995
1151,41.79999999999998
1152,107.09526632782854
1153,9.999999999999998
1154,9.999999999999998
1155,107.09526632782854
1156,10.980760265937661
1157,9.999999999999998
1158,611.9952663278284
1159,804.3807602659377
1160,1260.0000000000002
1161,409.09526632782854
1162,270.98076026593765
1163,868.0000000000002
1164,367.09526632782854
1165,270.98076026593765
1166,344.99999999999994
1167,856.6952663278286
1168,105.4807602659377
1169,774.0000000000001
1170,2194.0760265937656
1171,544.9000000000001
1172,755.3000000000003
1173,2378.1760265937655
1174,708.1
1175,56.499999999999986
1176,112.49303540757322
1177,9.999999999999998
1178,9.999999999999998
1179,112.49303540757322
1180,11.035283185935082
1181,9.999999999999998
1182,427.4930354075729
1183,814.8352831859354
1184,1104.2000000000003
1185,697.4930354075734
1186,1121.035283185935
1187,650.6999999999998
1188,432.4930354075733
1189,417.035283185935
1190,464.9999999999999
1191,767.493035407573
1192,273.24528318593514
1193,1184.4999999999993
1194,1348.0283185935082
1195,1104.8000000000002
1196,745.5000000000003
1197,2566.828318593508
1198,692.0999999999999
1199,220.00000000000006
1200,114.02247056746177
1201,9.999999999999998
1202,9.999999999999998
1203,114.02247056746177
1204,11.050732025933957
1205,9.999999999999998
1206,519.0224705674616
1207,320.0507320259339
1208,818.0000000000003
1209,437.0224705674618
1210,561.0507320259342
1211,495.0
1212,1004.4724705674618
1213,316.78573202593395
1214,1465.0
1215,511.42247056746186
1216,183.25073202593398
1217,1414.9999999999995
1218,1777.973202593396
1219,1019.8000000000001
1220,765.1000000000004
1221,1877.0732025933962
1222,1096.1999999999994
1223,9.999999999999998
1224,111.50666274611694
1225,9.999999999999998
1226,9.999999999999998
1227,111.50666274611694
1228,11.025319825718352
1229,9.999999999999998
1230,237.70666274611693
1231,1397.3253198257182
1232,804.0
1233,818.386662746117
1234,766.0253198257185
1235,1050.0000000000002
1236,566.5066627461167
1237,271.02531982571827
1238,269.99999999999994
1239,681.5066627461168
1240,557.2253198257183
1241,876.0
1242,968.2319825718355
1243,1410.7
1244,781.8000000000001
1245,2358.3319825718363
1246,511.5000000000001
1247,75.99999999999994
1248,113.00572482368375
1249,9.999999999999998
1250,9.999999999999998
1251,113.00572482368375
1252,11.040461866905897
1253,9.999999999999998
1254,580.4057248236837
1255,856.640461866906
1256,700.0
1257,643.4057248236838
1258,271.04046186690584
1259,540.0
1260,1259.0057248236833
1261,271.04046186690584
1262,470.0
1263,843.0057248236837
1264,353.3404618669059
1265,1503.9999999999995
1266,1414.4811866905898
1267,1380.2399999999996
1268,738.5000000000003
1269,2358.846186690591
1270,761.0000000000003
1271,87.79999999999995
1272,118.69908227684653
1273,9.999999999999998
1274,9.999999999999998
1275,118.69908227684653
1276,11.097970528048954
1277,9.999999999999998
1278,335.9990822768465
1279,1295.497970528049
1280,1365.0
1281,618.6990822768464
1282,271.0979705280489
1283,1244.9999999999998
1284,378.69908227684647
1285,271.0979705280489
1286,605.0000000000002
1287,705.5590822768465
1288,142.33297052804895
1289,1745.5000000000007
1290,2402.197052804895
1291,606.2999999999997
1292,749.1999999999999
1293,2192.197052804895
1294,889.5999999999997
1295,181.00000000000006
1296,128.76937529120903
1297,9.999999999999998
1298,9.999999999999998
1299,128.76937529120903
1300,11.199690659507162
1301,9.999999999999998
1302,521.069375291209
1303,731.6996906595072
1304,700.0
1305,1073.2693752912087
1306,271.19969065950716
1307,893.0000000000003
1308,1093.7693752912087
1309,271.604690659507
1310,765.8250000000004
1311,878.7693752912091
1312,271.19969065950716
1313,1606.0000000000007
1314,2114.0690659507163
1315,625.6000000000001
1316,756.7000000000003
1317,2136.969065950717
1318,885.9999999999998
1319,9.999999999999998
1320,121.88578224710139
1321,9.999999999999998
1322,9.999999999999998
1323,121.88578224710139
1324,11.130159416637387
1325,9.999999999999998
1326,247.2857822471013
1327,1059.6301594166375
1328,750.4000000000003
1329,406.0807822471013
1330,482.06015941663736
1331,795.0000000000003
1332,381.88578224710136
1333,271.1301594166373
1334,438.0000000000001
1335,814.6857822471013
1336,326.1301594166372
1337,649.0
1338,3927.51594166374
1339,1012.7999999999997
1340,788.6000000000001
1341,1821.415941663739
1342,683.4999999999998
1343,9.999999999999998
1344,132.22905635140845
1345,9.999999999999998
1346,9.999999999999998
1347,132.22905635140845
1348,11.234636932842509
1349,9.999999999999998
1350,240.22905635140845
1351,1138.9346369328427
1352,644.1
1353,1245.229056351408
1354,1179.129636932843
1355,1195.0
1356,496.2290563514084
1357,271.2346369328425
1358,269.99999999999994
1359,832.2290563514084
1360,556.2346369328429
1361,1086.8000000000004
1362,2270.7636932842506
1363,1466.5000000000005
1364,782.5
1365,2705.1636932842503
1366,604.3
1367,87.99999999999996
1368,125.12325229463582
1369,9.999999999999998
1370,9.999999999999998
1371,125.12325229463582
1372,11.162861134289251
1373,9.999999999999998
1374,563.8232522946357
1375,814.1628611342894
1376,894.2
1377,981.6232522946354
1378,271.1628611342892
1379,825.0000000000002
1380,385.12325229463585
1381,436.16286113428936
1382,856.1850000000002
1383,786.1382522946358
1384,174.76286113428924
