0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20427.12231,19106.09328,17880.00607,16790.42705,15841.82262,15053.8684,14389.80546,13832.11916,13365.40746,12985.22589,12680.38732,12428.70281,12231.23272,12065.68479,11937.59959,11838.27842,11758.78839,11693.48394,11636.11372,11586.57323,11541.8026,11500.67664,11461.92764,11425.23065,11390.37285,11357.86886,11328.25207,11301.90893,11277.20082,11253.2407,11229.54404,11206.14934,11183.11932,11161.79879,11141.62388,11122.74787,11104.30572,11086.1726,11068.91571,11052.87399,11037.16945,11022.19972,11007.30054,10992.73093,10978.71856,10965.34848,10952.68938,10940.35029,10928.50001,10916.93163,10905.57073,10894.38965,10883.56022,10872.99688,10862.52898,10852.35125,10842.3478,10832.70729,10823.21152,10813.71575,10804.32033,10795.14667,10786.01206,10777.0904,10768.31187,10759.66064,10751.30586,10743.05809,10734.94999,10727.01366,10719.21548,10711.50552,10703.95611,10696.48586,10689.05343
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20421.71383,19091.68501,17844.00669,16727.34748,15749.05727,14920.05506,14232.088,13648.80033,13156.986,12750.41948,12424.5118,12153.6317,11938.42204,11766.43374,11625.51828,11517.58848,11435.12339,11368.50626,11312.78411,11263.53846,11219.63175,11179.42665,11141.02253,11104.57237,11069.92834,11037.64493,11008.66089,10983.1177,10958.80234,10934.91401,10911.28915,10887.98412,10865.61947,10844.37073,10824.26763,10805.46341,10787.09305,10769.03173,10751.89844,10736.36769,10721.12826,10706.1765,10691.27732,10676.70771,10662.69534,10649.35341,10636.75674,10624.48007,10612.69223,10601.18628,10589.88781,10578.76916,10568.00217,10557.50125,10547.09579,10536.98048,10527.02612,10517.38561,10507.88984,10498.39406,10488.99865,10479.82499,10470.69037,10461.76871,10452.99019,10444.33895,10436.03886,10427.90899,10419.93199,10412.12677,10404.4597,10396.86495,10389.34051,10381.89524,10374.48778
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20419.38139,19080.31628,17811.55802,16670.72044,15663.88699,14798.56375,14084.07419,13476.97067,12963.12723,12529.08208,12178.42047,11891.87589,11658.00043,11476.22785,11325.66724,11208.458,11121.5277,11052.11643,10996.58202,10947.45943,10903.3322,10863.19889,10824.86656,10788.4882,10754.36051,10723.08642,10694.69951,10669.16918,10644.8788,10621.04469,10597.8077,10575.44311,10553.26263,10532.19807,10512.19904,10493.48223,10475.32086,10457.81205,10441.18042,10425.82135,10410.75361,10395.97353,10381.24604,10366.84811,10352.94068,10339.65802,10327.08632,10314.83463,10303.07176,10291.59078,10280.31728,10269.2236,10258.48158,10248.07342,10237.80218,10227.8211,10218.00096,10208.48605,10199.12139,10189.78068,10180.54758,10171.53624,10162.56394,10153.80461,10145.1884,10136.69949,10128.54039,10120.51737,10112.63402,10104.92244,10097.34902,10089.84792,10082.41712,10075.06549,10067.75169
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19070.87498,17783.92776,16618.58353,15587.43171,14692.65386,13951.11915,13318.23975,12783.5649,12327.24093,11946.74861,11644.77158,11391.82979,11197.06554,11038.51747,10912.37251,10817.02604,10743.92916,10685.39833,10636.36315,10591.41237,10551.57392,10514.15345,10479.11736,10445.77141,10414.68149,10386.47876,10361.21863,10337.20295,10314.08387,10291.53283,10269.28373,10247.21875,10226.26969,10206.57752,10188.44131,10170.73897,10153.34566,10136.82858,10121.50073,10106.4642,10091.71534,10077.01906,10062.65235,10048.77614,10035.52468,10022.9842,10011.15257,9999.697873,9988.463498,9977.519824,9966.819463,9956.422764,9946.255858,9936.184397,9926.403101,9916.782741,9907.36812,9898.0971,9888.826081,9879.823368,9871.058633,9862.376588,9853.822275,9845.365269,9837.035556,9829.002294,9821.076041,9813.289462,9805.674656,9798.197995,9790.793666,9783.480318,9776.27228,9769.102067
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19062.82939,17762.50971,16576.34347,15521.91459,14601.56119,13830.66872,13173.87795,12616.70759,12137.56219,11732.02014,11408.79137,11139.87554,10928.41902,10762.84539,10627.40828,10521.95846,10443.9909,10380.7921,10331.76332,10287.12644,10247.92185,10210.963,10176.89203,10143.97374,10113.04521,10084.95797,10059.71444,10036.49803,10013.78965,9991.344741,9969.201779,9947.504067,9927.027406,9907.644552,9889.570778,9871.930868,9854.599988,9838.2749,9823.240479,9808.497372,9794.041942,9779.639085,9765.565805,9752.101734,9739.621306,9727.851847,9716.402395,9705.191177,9694.200283,9683.416868,9672.850663,9662.597556,9652.574242,9642.725499,9633.312546,9624.201406,9615.320571,9606.583337,9597.846103,9589.108869,9580.528306,9571.986784,9563.536733,9555.167131,9546.924821,9538.978962,9531.140113,9523.440937,9515.913535,9508.524278,9501.207352,9493.96073,9486.824502,9479.757301
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19056.83432,17747.06589,16543.32624,15464.89635,14523.61315,13720.68668,13040.79258,12462.32202,11962.48388,11533.50582,11184.31243,10905.11292,10673.92806,10497.39249,10350.1822,10237.47106,10150.2695,10082.83435,10031.86915,9988.010869,9948.61869,9913.008357,9879.214542,9846.505389,9815.786002,9788.075938,9763.982165,9741.111881,9718.762087,9697.085108,9675.844275,9654.878084,9635.090441,9616.109042,9598.52122,9581.756879,9565.127673,9549.225537,9534.380271,9519.780755,9505.468917,9491.453283,9477.945004,9464.927218,9452.534193,9440.852138,9429.49009,9418.366275,9407.604848,9397.24123,9387.074654,9377.211742,9367.578622,9358.040947,9348.793436,9339.706863,9330.85836,9322.183558,9313.508755,9304.833952,9296.31582,9287.902131,9279.586307,9271.348593,9263.190565,9255.328989,9247.574421,9239.959528,9232.516408,9225.211432,9217.978788,9210.816448,9203.733272,9196.687922
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19053.42094,17736.56512,16512.99212,15414.46462,14452.97115,13622.61877,12919.57164,12317.21097,11800.51366,11352.36892,10976.68624,10682.82247,10433.75408,10240.4469,10085.41018,9963.40458,9864.992973,9794.997048,9738.960078,9695.68893,9656.5514,9620.815611,9587.318344,9554.971948,9525.318547,9499.095531,9475.404885,9453.175861,9431.461764,9410.266581,9389.696882,9369.311298,9349.744799,9331.397076,9314.342173,9297.710525,9281.10317,9265.222885,9250.39947,9236.222617,9222.387475,9208.633902,9195.246937,9182.653172,9170.694043,9159.445884,9148.517732,9137.888075,9127.490276,9117.299957,9107.289459,9097.582625,9088.105582,9078.723985,9069.632552,9060.702056,9051.977299,9043.396143,9034.814987,9026.233831,9017.809345,9009.423901,9001.129928,8992.895786,8984.737757,8976.876181,8969.121614,8961.50672,8954.0636,8946.758624,8939.52598,8932.363641,8925.280464,8918.235114
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.67258,17728.68812,16487.77853,15370.83465,14390.04805,13539.6133,12810.25646,12183.50522,11653.42539,11188.04584,10790.21006,10470.35889,10208.81119,9995.668161,9832.199367,9697.712967,9592.634462,9512.708295,9452.384935,9406.68893,9367.5514,9331.088946,9298.253514,9267.324359,9238.623931,9213.172975,9190.259991,9168.671963,9147.756892,9127.078782,9106.856192,9087.09804,9068.137609,9050.038543,9033.127939,9016.630518,9000.293971,8985.248408,8971.330245,8957.657831,8944.273095,8930.940931,8917.938344,8905.42625,8893.538917,8882.362554,8871.506197,8860.888075,8850.490276,8840.299957,8830.289459,8820.582625,8811.105582,8801.723985,8792.632552,8783.702056,8774.977299,8766.396143,8757.814987,8749.233831,8740.809345,8732.423901,8724.129928,8715.895786,8707.737757,8699.894772,8692.249255,8684.77171,8677.465939,8670.298311,8663.203016,8656.178024,8649.232197,8642.324195
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17721.68812,16468.69678,15333.98287,14338.22703,13467.12341,12713.98807,12069.27828,11519.5378,11036.69396,10617.43671,10268.74819,9996.69069,9764.829095,9585.380103,9438.949041,9324.984842,9233.710107,9171.957984,9121.62293,9083.353184,9047.109794,9015.250559,8985.563072,8957.643418,8932.657762,8910.346843,8889.096856,8868.539362,8848.366943,8828.501288,8808.991517,8790.452497,8772.71972,8756.452491,8740.789629,8725.47772,8710.685389,8696.767225,8683.094812,8669.710076,8656.377912,8643.388775,8630.920383,8619.076751,8607.94409,8597.131435,8586.557014,8576.202918,8566.0563,8556.089504,8546.426371,8536.993031,8527.655135,8518.607405,8509.755845,8501.168436,8492.724629,8484.280821,8475.837014,8467.549877,8459.301781,8451.145156,8443.048362,8435.027683,8427.303455,8419.686236,8412.208691,8404.902919,8397.735292,8390.639997,8383.615005,8376.669178,8369.761175
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17715.34343,16451.61494,15304.66317,14290.73297,13406.28425,12629.13292,11966.33156,11393.47085,10896.3426,10456.13484,10084.81582,9791.592001,9543.775504,9343.858469,9190.130806,9066.183549,8968.922693,8898.328034,8843.464295,8803.528831,8769.004372,8737.147646,8707.82355,8680.431114,8656.232425,8635.149707,8614.726933,8594.71087,8574.931768,8555.454614,8536.191105,8518.117197,8501.132678,8485.426993,8470.134493,8454.866285,8440.117656,8426.243195,8412.614482,8399.273448,8385.984986,8373.026101,8360.95358,8349.2727,8338.233685,8327.514677,8317.033903,8306.773453,8296.720482,8286.847333,8277.277847,8267.938153,8258.693904,8249.73982,8240.946673,8232.359264,8223.915456,8215.471648,8207.027841,8198.740704,8190.492608,8182.335983,8174.239189,8166.21851,8158.494282,8150.877063,8143.399518,8136.093746,8128.926119,8121.938644,8115.060365,8108.261251,8101.499962
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17710.59184,16439.09637,15278.95172,14248.93948,13353.37669,12558.13801,11871.24385,11276.36763,10765.52565,10308.94849,9915.361256,9592.866879,9334.069224,9117.644023,8952.210952,8815.292551,8710.995283,8630.174874,8575.107783,8531.00043,8497.359076,8465.699787,8436.616802,8411.250693,8388.548298,8367.606266,8347.183492,8327.167429,8307.575039,8288.631858,8270.150422,8252.466707,8235.589237,8219.952207,8204.753354,8189.578792,8174.92381,8161.142995,8147.60793,8134.473454,8121.706292,8109.268707,8097.321614,8085.729259,8074.690244,8063.971236,8053.490462,8043.230012,8033.177041,8023.303892,8013.734406,8004.557989,7995.47336,7986.519276,7977.726128,7969.138719,7960.694912,7952.251104,7943.807297,7935.520159,7927.272064,7919.115439,7911.099473,7903.225507,7895.647992,7888.177486,7880.893605,7873.784491,7866.813522,7859.914884,7853.245163,7846.783946,7840.397244
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17706.77873,16429.09637,15260.41641,14212.78132,13306.49187,12497.15023,11787.43836,11172.09634,10643.15882,10173.58853,9759.532841,9410.993352,9139.330111,8905.298253,8722.221137,8577.309005,8463.761149,8376.780035,8314.61645,8266.165667,8231.020297,8200.482413,8172.36629,8147.449572,8125.03267,8104.402795,8084.636068,8065.4991,8046.625249,8028.053346,8009.665557,7992.075489,7975.291665,7959.679627,7944.480774,7929.306212,7914.65123,7901.128021,7888.246722,7875.661104,7863.128059,7850.88354,7838.936448,7827.344093,7816.305078,7805.588128,7795.348944,7785.331975,7775.522486,7765.892818,7756.566813,7747.4706,7738.435916,7729.531777,7720.788574,7712.304946,7704.057797,7695.810647,7687.563498,7679.474889,7671.510855,7663.638292,7655.82556,7648.088942,7640.669452,7633.336295,7626.470524,7619.814036,7613.295692,7606.84968,7600.473972,7594.177428,7587.957937
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17703.77873,16419.9764,15245.44029,14184.98073,13265.83426,12445.31574,11710.40532,11078.89038,10529.77911,10046.62404,9614.384869,9245.835341,8950.159224,8706.247986,8504.418196,8348.114145,8223.993342,8131.480089,8058.573636,8009.172999,7969.559507,7939.964562,7911.481995,7886.515992,7864.714996,7844.902968,7825.659352,7806.636593,7787.81893,7769.303215,7750.971613,7733.484975,7716.972726,7701.626167,7686.717618,7672.23566,7658.298636,7645.235779,7632.418671,7619.889241,7607.44676,7595.547613,7584.000124,7572.657493,7561.868203,7551.398919,7541.16787,7531.157144,7521.421175,7512.031866,7502.946221,7494.090368,7485.296044,7476.632265,7468.129422,7459.832317,7451.678814,7443.525311,7435.492514,7427.81408,7420.174687,7412.650235,7405.399382,7398.224644,7391.198023,7384.236331,7377.423426,7370.944866,7364.614306,7358.418018,7352.292035,7346.264269,7340.305219
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17701.72095,16412.21189,15232.40656,14160.78604,13231.1357,12398.76616,11643.70774,10995.28384,10427.19291,9930.20016,9483.744798,9096.611908,8772.947955,8517.131358,8299.524383,8130.370672,7996.215612,7894.365083,7813.56687,7758.187279,7714.503951,7682.598689,7655.043298,7630.184507,7609.449536,7589.687452,7570.444626,7551.607559,7533.005283,7514.824019,7496.941922,7479.865732,7464.184538,7449.57918,7435.098284,7420.708374,7407.046028,7394.458601,7382.125335,7370.079746,7358.08673,7346.38224,7335.068721,7323.960207,7313.405033,7303.169866,7293.172933,7283.396324,7273.827195,7264.437887,7255.422554,7246.714841,7238.098445,7229.687042,7221.557256,7213.700291,7206.042239,7198.459579,7191.039642,7183.79295,7176.596818,7169.642844,7162.908089,7156.259176,7149.610263,7143.026279,7136.581969,7130.309432,7124.17504,7118.112979,7112.121223,7106.20863,7100.537945
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17699.72095,16405.21189,15219.4545,14143.82768,13200.06935,12358.2181,11590.04427,10920.11956,10335.96306,9821.55259,9363.876897,8956.623743,8611.718809,8337.629601,8108.958121,7920.779913,7775.399958,7662.383577,7576.112401,7509.756747,7463.785672,7427.986982,7401.342254,7377.051819,7356.340248,7337.040636,7318.369054,7299.91754,7281.671121,7263.779641,7246.859928,7231.083975,7216.279218,7202.241983,7188.32921,7174.560303,7161.338115,7148.990094,7136.93175,7125.173345,7113.467512,7102.121573,7091.066909,7080.298645,7070.083721,7060.188803,7050.53212,7041.095761,7031.989254,7023.13061,7014.57563,7006.250441,6997.986781,6989.979229,6982.244289,6974.83566,6967.692562,6960.656576,6953.62059,6946.741275,6939.901,6933.152197,6926.463225,6919.820555,6913.248855,6906.786612,6900.464042,6894.393569,6888.605669,6882.890101,6877.244838,6871.678738,6866.150463
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17697.72095,16398.21189,15208.07402,14130.24305,13173.98619,12323.68126,11546.66544,10855.10066,10253.73071,9722.463861,9251.607347,8830.029115,8466.43075,8166.730435,7927.585998,7723.045484,7563.813403,7440.435702,7346.500855,7272.546926,7222.211819,7183.500624,7155.342659,7131.50278,7110.218862,7091.265485,7072.945704,7055.16078,7038.467637,7022.149497,7006.015471,6990.679166,6976.149105,6962.386567,6948.771064,6935.285264,6922.319043,6910.22699,6898.380686,6886.82206,6875.316007,6864.09848,6853.125357,6842.527392,6832.502882,6822.79838,6813.332111,6804.086167,6795.047702,6786.456127,6778.313316,6770.57498,6762.898172,6755.35191,6747.966583,6740.818488,6733.898,6726.977511,6720.057023,6713.293205,6706.568428,6699.935122,6693.361648,6687.01579,6680.71337,6674.475878,6668.378061,6662.452017,6656.664117,6650.948549,6645.303285,6639.737185,6634.208911
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17695.72095,16391.73888,15197.07402,14119.1103,13153.24198,12296.29418,11509.04722,10795.38592,10178.92775,9634.477891,9147.933596,8713.858315,8331.665519,8009.090756,7754.409984,7538.007446,7363.500303,7230.402184,7127.748941,7047.878933,6988.109481,6946.683709,6914.794761,6891.334487,6869.97368,6851.464124,6834.418873,6817.720375,6801.22827,6785.038114,6769.032072,6753.823751,6739.421674,6725.78712,6712.277028,6698.791228,6685.825007,6673.760763,6662.104874,6650.736663,6639.421025,6628.393913,6617.611205,6607.093702,6597.240878,6588.04932,6579.169904,6570.618323,6562.282208,6554.125915,6546.273284,6538.650445,6531.089135,6523.65837,6516.388542,6509.331461,6502.44531,6495.559158,6488.730562,6482.225833,6475.760145,6469.385929,6463.071543,6456.80346,6450.535377,6444.332223,6438.268742,6432.377035,6426.623473,6421.004211,6415.458837,6410.000333,6404.581313
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17693.76956,16386.80882,15187.04384,14109.46191,13138.68158,12273.2841,11475.05682,10746.71422,10113.64597,9555.297585,9053.98033,8607.930251,8210.361222,7868.651591,7591.351611,7367.775123,7178.083899,7030.168887,6917.462147,6830.905916,6763.42407,6717.186616,6681.17805,6656.075648,6635.908763,6617.173439,6600.276769,6583.623271,6567.174868,6551.028414,6535.066073,6519.901454,6505.718983,6492.383653,6479.107677,6465.855994,6453.12389,6441.296186,6429.923718,6418.932422,6408.167063,6397.886003,6387.849347,6378.017549,6368.739091,6359.780641,6351.060424,6342.560531,6334.268118,6326.155526,6318.440851,6310.899173,6303.419023,6296.082545,6289.117977,6282.425352,6275.876329,6269.339206,6262.805791,6256.429046,6250.091342,6243.845109,6237.658708,6231.518608,6225.378509,6219.303338,6213.367841,6207.604119,6201.97854,6196.425293,6190.94235,6185.559266,6180.283838
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17692.76956,16383.68297,15177.99001,14100.77582,13127.48045,12253.12264,11447.17743,10709.64925,10057.50005,9485.046256,8968.764752,8511.320546,8101.923975,7742.926518,7443.589978,7205.960955,7002.579765,6841.402316,6717.671345,6622.315024,6547.469669,6492.623922,6454.019322,6425.787865,6405.464594,6386.13771,6369.031816,6352.703139,6336.688633,6321.00463,6305.591683,6290.976578,6277.339282,6264.344201,6251.564862,6238.831357,6226.709945,6215.607424,6204.780489,6194.276949,6183.825982,6173.66354,6163.745504,6154.032325,6144.872487,6136.032655,6127.431058,6119.294478,6111.43284,6103.785809,6096.535933,6089.300168,6082.12593,6075.082239,6068.199483,6061.522466,6054.989051,6048.455635,6041.92222,6035.545474,6029.232689,6023.076982,6016.981106,6010.931531,6004.881957,5998.897312,5993.05234,5987.379142,5981.844089,5976.381367,5970.988949,5965.675695,5960.400267
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17691.76956,16380.68297,15170.29916,14093.54411,13117.48045,12236.06808,11426.04982,10683.28072,10013.65324,9424.430775,8896.225792,8424.368138,8003.53422,7626.294586,7307.833675,7051.904907,6840.305025,6663.234893,6524.275452,6420.396138,6338.309639,6275.441456,6232.741883,6201.103903,6179.147585,6160.392023,6142.9897,6127.122834,6111.549878,6096.367984,6081.370205,6067.170146,6053.919891,6041.40553,6028.950524,6016.51981,6004.608675,5993.571707,5982.780489,5972.276949,5961.825982,5951.66354,5941.745504,5932.032325,5923.180714,5914.788817,5906.724127,5898.879761,5891.242874,5883.814952,5876.655601,5869.510361,5862.426648,5855.473482,5848.681251,5842.094759,5835.651869,5829.208979,5822.766088,5816.479868,5810.232689,5804.076982,5797.981106,5791.931531,5785.905574,5779.992725,5774.219549,5768.618147,5763.231876,5757.997028,5752.858714,5747.916926,5743.012962
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17690.76956,16377.68297,15163.29916,14086.54411,13108.08537,12224.43034,11411.95427,10662.13937,9974.883784,9370.694652,8831.940971,8345.339858,7912.052971,7524.874152,7187.497386,6908.687642,6686.400554,6496.234037,6342.181748,6226.485821,6137.350679,6068.098935,6017.363869,5983.026979,5958.069047,5939.486221,5921.560691,5905.615369,5890.332377,5875.393964,5860.639666,5846.767881,5833.68488,5821.176762,5808.727998,5796.303527,5784.398636,5773.367911,5762.616303,5752.209531,5741.926955,5732.39819,5723.113829,5714.034326,5705.610755,5697.601257,5689.829993,5682.279054,5674.935593,5667.654497,5660.519866,5653.452665,5646.446991,5639.571864,5632.857672,5626.349219,5619.984368,5613.619516,5607.254665,5601.046483,5594.877344,5588.799675,5582.922358,5577.12799,5571.456124,5565.849187,5560.381924,5555.086434,5549.929089,5544.844075,5539.829365,5535.095091,5530.621903
55966.90176,54599.66358,53232.42539,51865.1872,50497.94901,49130.71083,47763.47264,46396.23445,45028.99626,43661.75808,42294.51989,40927.2817,39560.04351,38192.80533,36825.56714,35458.32895,34091.09076,32723.85258,31356.61439,29989.3762,28622.13802,27254.89983,25887.66164,24520.42345,23153.18527,21785.94708,20418.70889,19051.4707,17689.76956,16375.07754,15157.19846,14079.54411,13101.47146,12214.92968,11400.7584,10641.20948,9943.013513,9323.783894,8773.545015,8275.787514,7831.371578,7432.238928,7077.081596,6778.59911,6539.451306,6339.420726,6171.967909,6041.703592,5945.149381,5867.843161,5809.778319,5770.46393,5742.059235,5721.370543,5703.827794,5687.260311,5672.213487,5657.468611,5642.907849,5629.144808,5616.152333,5603.73474,5591.376501,5579.042556,5567.354535,5556.834022,5546.748276,5537.069509,5527.520671,5518.260359,5509.244452,5500.433403,5492.175694,5484.237992,5476.538524,5469.05938,5461.787715,5454.578415,5447.497103,5440.429902,5433.424229,5426.549101,5419.834909,5413.374433,5407.181608,5401.116426,5395.051244,5389.142732,5383.273261,5377.495262,5371.7988,5366.244342,5360.819079,5355.480507,5350.437775,5345.61093,5340.956156,5336.373712,5331.861573,5327.428598,5323.033448
